JournalCode|JournalLib|EcritureNum|EcritureDate|CompteNum|CompteLib|CompAuxNum|CompAuxLib|PieceRef|PieceDate|EcritureLib|Debit|Credit|EcritureLet|DateLet|ValidDate|Montantdevise|Idevise
VE|Ventes|VE202600061|20260225|708500|Ports factures|||VE202600061|20260225|Ports factures|0,00|14,11|||20260225||
VE|Ventes|VE202600061|20260225|445710|TVA collectee|||VE202600061|20260225|TVA collectee 5,5 %|0,00|21,56|||20260225||
VE|Ventes|VE202600061|20260225|445710|TVA collectee|||VE202600061|20260225|TVA collectee 20 %|0,00|2,82|||20260225||
ST|Stocks et production|ST202600226|20260225|713500|Variation des stocks de produits finis|||ST202600226|20260225|Destockage de produits finis|139,44|0,00|||20260225||
ST|Stocks et production|ST202600226|20260225|355000|Stock de cafe torrefie|||ST202600226|20260225|Stock de cafe torrefie|0,00|139,44|||20260225||
VE|Ventes|VE202600062|20260225|411000|Clients|||FA-2026-0023|20260225|Client Cafe des Artisans, facture FA-2026-0023|4179,06|0,00|||20260225||
VE|Ventes|VE202600062|20260225|701000|Ventes de cafe torrefie|||FA-2026-0023|20260225|257 kg de cafe torrefie|0,00|3961,19|||20260225||
VE|Ventes|VE202600062|20260225|445710|TVA collectee|||FA-2026-0023|20260225|TVA collectee 5,5 %|0,00|217,87|||20260225||
ST|Stocks et production|ST202600227|20260225|713500|Variation des stocks de produits finis|||ST202600227|20260225|Destockage de produits finis|2415,30|0,00|||20260225||
ST|Stocks et production|ST202600227|20260225|355000|Stock de cafe torrefie|||ST202600227|20260225|Stock de cafe torrefie|0,00|2415,30|||20260225||
ST|Stocks et production|ST202600228|20260225|603100|Variation des stocks de cafe vert|||TOR-039|20260225|Consommation de cafe vert|1199,97|0,00|||20260225||
ST|Stocks et production|ST202600228|20260225|310000|Stock de cafe vert|||TOR-039|20260225|Stock de cafe vert|0,00|1199,97|||20260225||
ST|Stocks et production|ST202600229|20260225|603200|Variation des stocks d'emballages|||TOR-039|20260225|Consommation d'emballages|129,39|0,00|||20260225||
ST|Stocks et production|ST202600229|20260225|320000|Stock d'emballages et fournitures|||TOR-039|20260225|Stock d'emballages|0,00|129,39|||20260225||
ST|Stocks et production|ST202600230|20260225|355000|Stock de cafe torrefie|||TOR-039|20260225|Stock de cafe torrefie, brassin TOR-039|1557,71|0,00|||20260225||
ST|Stocks et production|ST202600230|20260225|713500|Variation des stocks de produits finis|||TOR-039|20260225|Production stockee|0,00|1557,71|||20260225||
CA|Caisse|CA202600056|20260226|530000|Caisse|||CA202600056|20260226|Encaissements de la journee|523,07|0,00|||20260226||
CA|Caisse|CA202600056|20260226|701000|Ventes de cafe torrefie|||CA202600056|20260226|13.2 kg de cafe torrefie|0,00|367,16|||20260226||
CA|Caisse|CA202600056|20260226|445710|TVA collectee|||CA202600056|20260226|TVA collectee 5,5 %|0,00|20,19|||20260226||
CA|Caisse|CA202600056|20260226|706000|Prestations, bar et degustations|||CA202600056|20260226|Bar et degustations|0,00|123,38|||20260226||
CA|Caisse|CA202600056|20260226|445710|TVA collectee|||CA202600056|20260226|TVA collectee 10 %|0,00|12,34|||20260226||
ST|Stocks et production|ST202600231|20260226|713500|Variation des stocks de produits finis|||ST202600231|20260226|Destockage de produits finis|123,57|0,00|||20260226||
ST|Stocks et production|ST202600231|20260226|355000|Stock de cafe torrefie|||ST202600231|20260226|Stock de cafe torrefie|0,00|123,57|||20260226||
VE|Ventes|VE202600063|20260226|512000|Banque|||VE202600063|20260226|Encaissement Stripe|393,13|0,00|||20260226||
VE|Ventes|VE202600063|20260226|701000|Ventes de cafe torrefie|||VE202600063|20260226|13.6 kg de cafe torrefie|0,00|357,98|||20260226||
VE|Ventes|VE202600063|20260226|708500|Ports factures|||VE202600063|20260226|Ports factures|0,00|12,88|||20260226||
VE|Ventes|VE202600063|20260226|445710|TVA collectee|||VE202600063|20260226|TVA collectee 5,5 %|0,00|19,69|||20260226||
VE|Ventes|VE202600063|20260226|445710|TVA collectee|||VE202600063|20260226|TVA collectee 20 %|0,00|2,58|||20260226||
ST|Stocks et production|ST202600232|20260226|713500|Variation des stocks de produits finis|||ST202600232|20260226|Destockage de produits finis|127,33|0,00|||20260226||
ST|Stocks et production|ST202600232|20260226|355000|Stock de cafe torrefie|||ST202600232|20260226|Stock de cafe torrefie|0,00|127,33|||20260226||
VE|Ventes|VE202600064|20260226|411000|Clients|||FA-2026-0024|20260226|Client Boulangerie Saint-Jean, facture FA-2026-0024|3476,20|0,00|||20260226||
VE|Ventes|VE202600064|20260226|701000|Ventes de cafe torrefie|||FA-2026-0024|20260226|214 kg de cafe torrefie|0,00|3294,98|||20260226||
VE|Ventes|VE202600064|20260226|445710|TVA collectee|||FA-2026-0024|20260226|TVA collectee 5,5 %|0,00|181,22|||20260226||
ST|Stocks et production|ST202600233|20260226|713500|Variation des stocks de produits finis|||ST202600233|20260226|Destockage de produits finis|2009,08|0,00|||20260226||
ST|Stocks et production|ST202600233|20260226|355000|Stock de cafe torrefie|||ST202600233|20260226|Stock de cafe torrefie|0,00|2009,08|||20260226||
ST|Stocks et production|ST202600234|20260226|603100|Variation des stocks de cafe vert|||TOR-040|20260226|Consommation de cafe vert|1199,97|0,00|||20260226||
ST|Stocks et production|ST202600234|20260226|310000|Stock de cafe vert|||TOR-040|20260226|Stock de cafe vert|0,00|1199,97|||20260226||
ST|Stocks et production|ST202600235|20260226|603200|Variation des stocks d'emballages|||TOR-040|20260226|Consommation d'emballages|130,67|0,00|||20260226||
ST|Stocks et production|ST202600235|20260226|320000|Stock d'emballages et fournitures|||TOR-040|20260226|Stock d'emballages|0,00|130,67|||20260226||
ST|Stocks et production|ST202600236|20260226|355000|Stock de cafe torrefie|||TOR-040|20260226|Stock de cafe torrefie, brassin TOR-040|1573,11|0,00|||20260226||
ST|Stocks et production|ST202600236|20260226|713500|Variation des stocks de produits finis|||TOR-040|20260226|Production stockee|0,00|1573,11|||20260226||
CA|Caisse|CA202600057|20260227|530000|Caisse|||CA202600057|20260227|Encaissements de la journee|546,39|0,00|||20260227||
CA|Caisse|CA202600057|20260227|701000|Ventes de cafe torrefie|||CA202600057|20260227|13.2 kg de cafe torrefie|0,00|368,56|||20260227||
CA|Caisse|CA202600057|20260227|445710|TVA collectee|||CA202600057|20260227|TVA collectee 5,5 %|0,00|20,27|||20260227||
CA|Caisse|CA202600057|20260227|706000|Prestations, bar et degustations|||CA202600057|20260227|Bar et degustations|0,00|143,24|||20260227||
CA|Caisse|CA202600057|20260227|445710|TVA collectee|||CA202600057|20260227|TVA collectee 10 %|0,00|14,32|||20260227||
ST|Stocks et production|ST202600237|20260227|713500|Variation des stocks de produits finis|||ST202600237|20260227|Destockage de produits finis|124,04|0,00|||20260227||
ST|Stocks et production|ST202600237|20260227|355000|Stock de cafe torrefie|||ST202600237|20260227|Stock de cafe torrefie|0,00|124,04|||20260227||
VE|Ventes|VE202600065|20260227|512000|Banque|||VE202600065|20260227|Encaissement Stripe|454,02|0,00|||20260227||
VE|Ventes|VE202600065|20260227|701000|Ventes de cafe torrefie|||VE202600065|20260227|15.7 kg de cafe torrefie|0,00|413,42|||20260227||
VE|Ventes|VE202600065|20260227|708500|Ports factures|||VE202600065|20260227|Ports factures|0,00|14,88|||20260227||
VE|Ventes|VE202600065|20260227|445710|TVA collectee|||VE202600065|20260227|TVA collectee 5,5 %|0,00|22,74|||20260227||
VE|Ventes|VE202600065|20260227|445710|TVA collectee|||VE202600065|20260227|TVA collectee 20 %|0,00|2,98|||20260227||
ST|Stocks et production|ST202600238|20260227|713500|Variation des stocks de produits finis|||ST202600238|20260227|Destockage de produits finis|147,05|0,00|||20260227||
ST|Stocks et production|ST202600238|20260227|355000|Stock de cafe torrefie|||ST202600238|20260227|Stock de cafe torrefie|0,00|147,05|||20260227||
ST|Stocks et production|ST202600239|20260227|603100|Variation des stocks de cafe vert|||TOR-041|20260227|Consommation de cafe vert|1199,97|0,00|||20260227||
ST|Stocks et production|ST202600239|20260227|310000|Stock de cafe vert|||TOR-041|20260227|Stock de cafe vert|0,00|1199,97|||20260227||
ST|Stocks et production|ST202600240|20260227|603200|Variation des stocks d'emballages|||TOR-041|20260227|Consommation d'emballages|129,57|0,00|||20260227||
ST|Stocks et production|ST202600240|20260227|320000|Stock d'emballages et fournitures|||TOR-041|20260227|Stock d'emballages|0,00|129,57|||20260227||
ST|Stocks et production|ST202600241|20260227|355000|Stock de cafe torrefie|||TOR-041|20260227|Stock de cafe torrefie, brassin TOR-041|1559,87|0,00|||20260227||
ST|Stocks et production|ST202600241|20260227|713500|Variation des stocks de produits finis|||TOR-041|20260227|Production stockee|0,00|1559,87|||20260227||
BQ|Banque|BQ202600028|20260227|401000|Fournisseurs|||BQ202600028|20260227|Fournisseurs|4903,88|0,00|||20260227||
BQ|Banque|BQ202600028|20260227|512000|Banque|||BQ202600028|20260227|Virements emis|0,00|4903,88|||20260227||
CA|Caisse|CA202600058|20260228|530000|Caisse|||CA202600058|20260228|Encaissements de la journee|530,95|0,00|||20260228||
CA|Caisse|CA202600058|20260228|701000|Ventes de cafe torrefie|||CA202600058|20260228|13.2 kg de cafe torrefie|0,00|368,56|||20260228||
CA|Caisse|CA202600058|20260228|445710|TVA collectee|||CA202600058|20260228|TVA collectee 5,5 %|0,00|20,27|||20260228||
CA|Caisse|CA202600058|20260228|706000|Prestations, bar et degustations|||CA202600058|20260228|Bar et degustations|0,00|129,20|||20260228||
CA|Caisse|CA202600058|20260228|445710|TVA collectee|||CA202600058|20260228|TVA collectee 10 %|0,00|12,92|||20260228||
ST|Stocks et production|ST202600242|20260228|713500|Variation des stocks de produits finis|||ST202600242|20260228|Destockage de produits finis|124,04|0,00|||20260228||
ST|Stocks et production|ST202600242|20260228|355000|Stock de cafe torrefie|||ST202600242|20260228|Stock de cafe torrefie|0,00|124,04|||20260228||
BQ|Banque|BQ202600029|20260228|613200|Locations immobilieres|||BQ202600029|20260228|Loyer de la boutique|2150,00|0,00|||20260228||
BQ|Banque|BQ202600029|20260228|613200|Locations immobilieres|||BQ202600029|20260228|Loyer de l'atelier|2480,00|0,00|||20260228||
BQ|Banque|BQ202600029|20260228|445660|TVA deductible|||BQ202600029|20260228|TVA deductible 20 %|926,00|0,00|||20260228||
BQ|Banque|BQ202600029|20260228|512000|Banque|||BQ202600029|20260228|Prelevement du bailleur|0,00|5556,00|||20260228||
PA|Paie|PA202600002|20260228|641100|Salaires et traitements|||PA202600002|20260228|Salaires bruts, TOR|8200,00|0,00|||20260228||
PA|Paie|PA202600002|20260228|641100|Salaires et traitements|||PA202600002|20260228|Salaires bruts, BTQ|4000,00|0,00|||20260228||
PA|Paie|PA202600002|20260228|641100|Salaires et traitements|||PA202600002|20260228|Salaires bruts, WEB|1400,00|0,00|||20260228||
PA|Paie|PA202600002|20260228|641100|Salaires et traitements|||PA202600002|20260228|Salaires bruts, GRO|1600,00|0,00|||20260228||
PA|Paie|PA202600002|20260228|641100|Salaires et traitements|||PA202600002|20260228|Salaires bruts, ADM|1800,00|0,00|||20260228||
PA|Paie|PA202600002|20260228|645100|Charges de securite sociale|||PA202600002|20260228|Charges patronales|7140,00|0,00|||20260228||
PA|Paie|PA202600002|20260228|421000|Personnel, remunerations dues|||PA202600002|20260228|Net a payer|0,00|13260,00|||20260228||
PA|Paie|PA202600002|20260228|431000|Securite sociale et organismes sociaux|||PA202600002|20260228|Cotisations sociales|0,00|10880,00|||20260228||
BQ|Banque|BQ202600030|20260228|421000|Personnel, remunerations dues|||BQ202600030|20260228|Net a payer|13260,00|0,00|||20260228||
BQ|Banque|BQ202600030|20260228|512000|Banque|||BQ202600030|20260228|Virements de paie|0,00|13260,00|||20260228||
BQ|Banque|BQ202600031|20260228|606100|Energie, electricite et gaz|||BQ202600031|20260228|Energie de l'atelier|1581,38|0,00|||20260228||
BQ|Banque|BQ202600031|20260228|606100|Energie, electricite et gaz|||BQ202600031|20260228|Energie de la boutique|446,03|0,00|||20260228||
BQ|Banque|BQ202600031|20260228|445660|TVA deductible|||BQ202600031|20260228|TVA deductible 20 %|405,48|0,00|||20260228||
BQ|Banque|BQ202600031|20260228|512000|Banque|||BQ202600031|20260228|Prelevement Enedis|0,00|2432,89|||20260228||
BQ|Banque|BQ202600032|20260228|616000|Primes d'assurance|||BQ202600032|20260228|Prime mensuelle|412,00|0,00|||20260228||
BQ|Banque|BQ202600032|20260228|512000|Banque|||BQ202600032|20260228|Prelevement assureur|0,00|412,00|||20260228||
BQ|Banque|BQ202600033|20260228|623100|Publicite et marketing|||BQ202600033|20260228|Campagnes et contenus|1871,33|0,00|||20260228||
BQ|Banque|BQ202600033|20260228|445660|TVA deductible|||BQ202600033|20260228|TVA deductible 20 %|374,27|0,00|||20260228||
BQ|Banque|BQ202600033|20260228|512000|Banque|||BQ202600033|20260228|Prelevements divers|0,00|2245,60|||20260228||
BQ|Banque|BQ202600034|20260228|622600|Honoraires, expert comptable|||BQ202600034|20260228|Honoraires mensuels|540,00|0,00|||20260228||
BQ|Banque|BQ202600034|20260228|445660|TVA deductible|||BQ202600034|20260228|TVA deductible 20 %|108,00|0,00|||20260228||
BQ|Banque|BQ202600034|20260228|512000|Banque|||BQ202600034|20260228|Virement cabinet|0,00|648,00|||20260228||
BQ|Banque|BQ202600035|20260228|624100|Transports sur ventes|||BQ202600035|20260228|Expeditions en ligne|993,69|0,00|||20260228||
BQ|Banque|BQ202600035|20260228|624100|Transports sur ventes|||BQ202600035|20260228|Livraisons professionnelles|609,04|0,00|||20260228||
BQ|Banque|BQ202600035|20260228|445660|TVA deductible|||BQ202600035|20260228|TVA deductible 20 %|320,55|0,00|||20260228||
BQ|Banque|BQ202600035|20260228|512000|Banque|||BQ202600035|20260228|Prelevement transporteur|0,00|1923,28|||20260228||
BQ|Banque|BQ202600036|20260228|606300|Petit equipement et entretien|||BQ202600036|20260228|Filtres, outillage, entretien|370,96|0,00|||20260228||
BQ|Banque|BQ202600036|20260228|445660|TVA deductible|||BQ202600036|20260228|TVA deductible 20 %|74,19|0,00|||20260228||
BQ|Banque|BQ202600036|20260228|512000|Banque|||BQ202600036|20260228|Achats divers|0,00|445,15|||20260228||
BQ|Banque|BQ202600037|20260228|627000|Services bancaires|||BQ202600037|20260228|Commissions du mois|68,00|0,00|||20260228||
BQ|Banque|BQ202600037|20260228|512000|Banque|||BQ202600037|20260228|Frais preleves|0,00|68,00|||20260228||
BQ|Banque|BQ202600038|20260228|164000|Emprunts aupres des etablissements de credit|||BQ202600038|20260228|Capital rembourse|1640,00|0,00|||20260228||
BQ|Banque|BQ202600038|20260228|661100|Interets des emprunts|||BQ202600038|20260228|Interets|184,87|0,00|||20260228||
BQ|Banque|BQ202600038|20260228|512000|Banque|||BQ202600038|20260228|Prelevement de la banque|0,00|1824,87|||20260228||
OD|Operations diverses|OD202600004|20260228|681100|Dotations aux amortissements|||OD202600004|20260228|Dotation du mois|2194,22|0,00|||20260228||
OD|Operations diverses|OD202600004|20260228|281540|Amortissements du materiel industriel|||OD202600004|20260228|Torrefacteur|0,00|1216,67|||20260228||
OD|Operations diverses|OD202600004|20260228|281350|Amortissements des agencements|||OD202600004|20260228|Agencement|0,00|540,74|||20260228||
OD|Operations diverses|OD202600004|20260228|281830|Amortissements du materiel de bureau|||OD202600004|20260228|Materiel de bureau|0,00|247,92|||20260228||
OD|Operations diverses|OD202600004|20260228|280500|Amortissements des logiciels|||OD202600004|20260228|Logiciel|0,00|188,89|||20260228||
OD|Operations diverses|OD202600005|20260228|445710|TVA collectee|||OD202600005|20260228|TVA collectee|3665,81|0,00|||20260228||
OD|Operations diverses|OD202600005|20260228|445660|TVA deductible|||OD202600005|20260228|TVA deductible|0,00|2631,22|||20260228||
OD|Operations diverses|OD202600005|20260228|445510|TVA a decaisser|||OD202600005|20260228|TVA a decaisser|0,00|1034,59|||20260228||
BQ|Banque|BQ202600039|20260322|445510|TVA a decaisser|||BQ202600039|20260322|TVA a decaisser|1034,59|0,00|||20260322||
BQ|Banque|BQ202600039|20260322|512000|Banque|||BQ202600039|20260322|Teleréglement DGFIP|0,00|1034,59|||20260322||
AC|Achats|AC202600005|20260302|601000|Achats de cafe vert|||LOT-003|20260302|Cafe vert Perou bio, lot LOT-003|3864,00|0,00|||20260302||
AC|Achats|AC202600005|20260302|445660|TVA deductible|||LOT-003|20260302|TVA deductible 5,5 %|212,52|0,00|||20260302||
AC|Achats|AC202600005|20260302|401000|Fournisseurs|||LOT-003|20260302|Fournisseur Belco|0,00|4076,52|||20260302||
ST|Stocks et production|ST202600243|20260302|310000|Stock de cafe vert|||LOT-003|20260302|Stock de cafe vert, lot LOT-003|3864,00|0,00|||20260302||
ST|Stocks et production|ST202600243|20260302|603100|Variation des stocks de cafe vert|||LOT-003|20260302|Variation des stocks de cafe vert|0,00|3864,00|||20260302||
CA|Caisse|CA202600059|20260302|530000|Caisse|||CA202600059|20260302|Encaissements de la journee|523,50|0,00|||20260302||
CA|Caisse|CA202600059|20260302|701000|Ventes de cafe torrefie|||CA202600059|20260302|13.9 kg de cafe torrefie|0,00|387,81|||20260302||
CA|Caisse|CA202600059|20260302|445710|TVA collectee|||CA202600059|20260302|TVA collectee 5,5 %|0,00|21,33|||20260302||
CA|Caisse|CA202600059|20260302|706000|Prestations, bar et degustations|||CA202600059|20260302|Bar et degustations|0,00|103,96|||20260302||
CA|Caisse|CA202600059|20260302|445710|TVA collectee|||CA202600059|20260302|TVA collectee 10 %|0,00|10,40|||20260302||
ST|Stocks et production|ST202600244|20260302|713500|Variation des stocks de produits finis|||ST202600244|20260302|Destockage de produits finis|130,52|0,00|||20260302||
ST|Stocks et production|ST202600244|20260302|355000|Stock de cafe torrefie|||ST202600244|20260302|Stock de cafe torrefie|0,00|130,52|||20260302||
VE|Ventes|VE202600066|20260302|512000|Banque|||VE202600066|20260302|Encaissement Stripe|463,59|0,00|||20260302||
